district,price,GrossSquareMeters,ItemStatus,room,hall
17,425.0,100.0,0,2.0,1.0
17,255.08,100.0,0,2.0,1.0
17,388.0,130.0,0,3.0,1.0
17,387.0,115.0,0,2.0,1.0
17,325.0,110.0,0,2.0,1.0
17,495.0,110.0,0,2.0,1.0
17,589.0,105.0,0,2.0,1.0
17,499.0,105.0,0,2.0,1.0
17,800.0,55.0,0,1.0,1.0
17,300.0,70.0,0,1.0,1.0
17,1500000.0,120.0,0,1.5,1.0
17,475.0,70.0,0,1.0,1.0
17,975.0,112.0,0,2.0,1.0
17,920.0,140.0,0,3.0,1.0
17,510.0,80.0,1,1.0,1.0
17,965.0,70.0,0,1.0,1.0
17,760.0,140.0,0,3.0,1.0
17,280.0,130.0,0,3.0,1.0
17,675.0,90.0,0,2.0,1.0
17,850.0,145.0,0,3.0,1.0
17,505.0,120.0,0,2.0,1.0
17,475.0,120.0,0,3.0,1.0
17,520.0,120.0,0,3.0,1.0
17,385.0,105.0,0,2.0,1.0
17,592.0,95.0,0,2.0,1.0
17,629.0,100.0,0,2.0,1.0
17,485.0,100.0,0,2.0,1.0
17,650.0,95.0,0,1.0,1.0
17,335.0,100.0,0,2.0,1.0
17,655.0,150.0,0,3.0,1.0
17,850.0,80.0,0,2.0,1.0
17,459.0,100.0,0,2.0,1.0
17,359.0,110.0,0,2.0,1.0
17,369.0,110.0,0,2.0,1.0
17,700.0,75.0,0,1.0,1.0
17,485.0,90.0,1,2.0,1.0
17,500.0,90.0,0,2.0,1.0
17,790.0,60.0,0,1.0,1.0
17,659.0,100.0,0,2.0,1.0
17,790.0,140.0,0,3.0,1.0
17,509.0,100.0,0,2.0,1.0
17,750.0,95.0,0,2.0,1.0
17,350.0,60.0,0,1.0,1.0
17,870.0,160.0,0,3.0,1.0
17,820.0,70.0,1,1.0,1.0
17,650.0,80.0,0,2.0,1.0
17,560.0,80.0,0,1.0,1.0
17,980.0,170.0,0,3.0,1.0
17,355.0,105.0,0,2.0,1.0
17,785.0,100.0,0,2.0,1.0
17,520.0,130.0,0,2.0,1.0
17,480.0,115.0,0,2.0,1.0
17,735.0,150.0,0,3.0,1.0
17,460.0,90.0,0,2.0,1.0
17,569.0,110.0,0,2.0,1.0
17,507.0,100.0,0,2.0,1.0
17,510.0,100.0,1,2.0,1.0
17,615.0,130.0,0,3.0,1.0
17,1795000.0,144.0,0,2.5,1.0
17,680.0,115.0,0,2.0,1.0
17,429.0,105.0,0,2.0,1.0
17,440.0,115.0,0,2.0,1.0
17,560.0,120.0,0,2.0,1.0
17,365.0,105.0,0,2.0,1.0
17,499.0,95.0,0,2.0,1.0
17,999.0,145.0,0,3.0,1.0
17,629.0,145.0,0,3.0,1.0
17,590.0,120.0,0,2.0,1.0
17,610.0,90.0,0,1.0,1.0
17,799.0,160.0,0,3.0,1.0
17,469.0,115.0,0,2.0,1.0
17,420.0,105.0,0,2.0,1.0
17,319.0,105.0,0,2.0,1.0
17,825.0,100.0,0,2.0,1.0
17,398.0,110.0,0,2.0,1.0
17,950.0,120.0,0,2.0,1.0
17,299.0,85.0,0,1.0,1.0
17,680.0,90.0,1,2.0,1.0
17,319.0,100.0,0,2.0,1.0
17,505.0,105.0,0,2.0,1.0
17,5150000.0,370.0,1,5.0,2.0
17,470.0,90.0,0,2.0,1.0
17,955.0,93.0,0,1.0,1.0
17,432.0,95.0,0,2.0,1.0
17,429.0,115.0,0,2.0,1.0
17,735.0,80.0,0,1.0,1.0
17,555.0,100.0,0,2.0,1.0
17,680.0,150.0,0,3.0,1.0
17,950.0,93.0,1,1.0,1.0
17,575.0,85.0,1,2.0,1.0
17,385.0,90.0,0,2.0,1.0
17,649.0,100.0,0,2.0,1.0
17,749.0,85.0,0,1.0,1.0
17,950.0,90.0,0,2.0,1.0
17,287.0,80.0,0,1.0,1.0
17,305.0,105.0,0,2.0,1.0
17,400.0,130.0,0,3.0,1.0
17,719.0,160.0,0,3.0,1.0
17,320.0,113.0,0,2.0,1.0
17,595.0,110.0,0,2.0,1.0
17,340.0,95.0,0,2.0,1.0
17,510.0,105.0,0,2.0,1.0
17,495.0,125.0,0,3.0,1.0
17,569.0,115.0,0,2.0,1.0
17,845.0,120.0,0,2.0,1.0
17,600.0,120.0,0,2.0,1.0
17,372.0,105.0,0,2.0,1.0
17,760.0,105.0,0,2.0,1.0
17,689.0,140.0,0,3.0,1.0
17,990.0,75.0,0,1.0,1.0
17,699.0,100.0,0,2.0,1.0
17,620.0,74.0,0,1.0,1.0
17,305.0,88.0,0,1.0,1.0
17,419.0,100.0,0,2.0,1.0
17,579.999,120.0,0,2.0,1.0
17,599.99,115.0,0,2.0,1.0
17,519.999,115.0,0,2.0,1.0
17,249.999,110.0,0,2.0,1.0
17,379.999,115.0,0,2.0,1.0
17,347.5,115.0,0,2.0,1.0
17,490.0,95.0,0,2.0,1.0
17,379.999,105.0,0,2.0,1.0
17,425.0,105.0,0,2.0,1.0
17,395.0,105.0,0,2.0,1.0
17,299.999,110.0,0,2.0,1.0
17,369.999,100.0,0,2.0,1.0
17,659.0,120.0,0,2.0,1.0
17,625.0,120.0,0,2.0,1.0
17,650.0,70.0,0,1.0,1.0
17,370.0,105.0,0,2.0,1.0
17,568.0,100.0,0,2.0,1.0
17,489.0,95.0,0,2.0,1.0
17,532.0,100.0,0,2.0,1.0
17,669.0,105.0,0,2.0,1.0
17,598.0,100.0,0,2.0,1.0
17,900.0,135.0,0,3.0,1.0
17,380.0,95.0,0,2.0,1.0
17,375.0,112.0,0,2.0,1.0
17,460.0,85.0,0,2.0,1.0
17,385.0,130.0,0,2.0,1.0
17,448.0,100.0,0,2.0,1.0
17,445.0,130.0,0,3.0,1.0
17,815.0,110.0,0,2.0,1.0
17,775.0,120.0,0,2.0,1.0
17,739.0,113.0,0,2.0,1.0
17,515.0,110.0,0,2.0,1.0
17,435.0,130.0,0,3.0,1.0
17,480.0,100.0,0,2.0,1.0
17,380.0,105.0,0,2.0,1.0
17,365.0,115.0,0,2.0,1.0
17,410.0,100.0,0,2.0,1.0
17,469.0,135.0,0,3.0,1.0
17,379.0,100.0,0,2.0,1.0
17,699.0,160.0,0,3.0,1.0
17,489.0,110.0,0,2.0,1.0
17,399.0,100.0,0,2.0,1.0
17,535.0,150.0,0,3.0,1.0
17,679.0,110.0,0,2.0,1.0
17,625.0,160.0,0,3.0,1.0
17,405.0,100.0,0,2.0,1.0
17,899.0,165.0,0,3.0,1.0
17,459.0,110.0,0,2.0,1.0
17,375.0,110.0,0,2.0,1.0
17,699.0,150.0,0,3.0,1.0
17,710.0,110.0,0,2.0,1.0
17,455.0,110.0,0,2.0,1.0
17,620.0,130.0,0,3.0,1.0
17,725.0,140.0,0,3.0,1.0
17,650.0,110.0,0,2.0,1.0
17,490.0,110.0,0,2.0,1.0
17,600.0,110.0,0,2.0,1.0
17,590.0,110.0,0,2.0,1.0
17,359.0,100.0,0,2.0,1.0
17,599.0,145.0,0,3.0,1.0
17,699.0,155.0,0,3.0,1.0
17,365.0,100.0,0,2.0,1.0
17,425.0,110.0,0,2.0,1.0
17,285.0,75.0,0,1.0,1.0
17,410.0,80.0,0,1.0,1.0
17,320.0,110.0,0,2.0,1.0
17,360.0,105.0,0,2.0,1.0
17,849.0,140.0,0,3.0,1.0
17,290.0,75.0,0,1.0,1.0
17,525.0,100.0,0,2.0,1.0
17,350.0,110.0,1,2.0,1.0
17,520.0,109.0,0,2.0,1.0
17,345.0,64.0,0,1.0,1.0
17,775.0,140.0,0,3.0,1.0
17,489.0,72.0,1,1.0,1.0
17,455.0,85.0,0,1.0,1.0
17,670.0,130.0,0,2.0,1.0
17,435.0,91.0,0,2.0,1.0
17,1550000.0,200.0,0,4.0,2.0
17,395.0,135.0,0,3.0,1.0
17,489.999,110.0,0,2.0,1.0
17,389.999,105.0,0,2.0,1.0
17,377.5,110.0,0,2.0,1.0
17,575.0,110.0,0,2.0,1.0
17,685.0,100.0,0,2.0,1.0
17,349.999,110.0,0,2.0,1.0
17,587.0,90.0,0,2.0,1.0
17,950.0,150.0,0,3.0,1.0
17,750.0,120.0,0,2.0,1.0
17,600.0,140.0,0,3.0,1.0
17,930.0,120.0,0,3.0,1.0
17,810.0,145.0,0,3.0,1.0
17,825.0,150.0,0,3.0,1.0
17,982.5,130.0,0,3.0,1.0
17,955.0,140.0,0,3.0,1.0
17,583.5,120.0,0,2.0,1.0
17,415.0,115.0,0,2.0,1.0
17,850.0,100.0,1,2.0,1.0
17,645.0,100.0,0,2.0,1.0
17,399.0,130.0,0,3.0,1.0
17,575.0,72.0,0,1.0,1.0
17,999.999,145.0,0,3.0,1.0
17,666.666,95.0,0,2.0,1.0
17,445.5,100.0,0,2.0,1.0
17,759.0,80.0,0,1.0,1.0
17,600.0,140.0,0,2.0,1.0
17,800.0,145.0,0,2.0,1.0
17,410.0,120.0,0,2.0,1.0
17,625.0,115.0,0,2.0,1.0
17,1350000.0,320.0,0,5.0,2.0
17,439.0,120.0,0,2.0,1.0
17,425.0,135.0,0,2.0,1.0
17,499.0,110.0,0,2.0,1.0
17,765.0,145.0,0,3.0,1.0
17,579.0,180.0,0,3.0,1.0
17,489.999,140.0,0,3.0,1.0
17,575.0,115.0,0,2.0,1.0
17,709.0,100.0,0,2.0,1.0
17,320.0,100.0,0,2.0,1.0
17,890.0,75.0,0,2.0,1.0
17,795.0,120.0,0,2.0,1.0
17,559.0,110.0,0,2.0,1.0
17,500.0,130.0,0,3.0,1.0
17,535.0,130.0,0,3.0,1.0
17,769.0,105.0,1,2.0,1.0
17,550.0,135.0,0,3.0,1.0
17,560.0,85.0,0,2.0,1.0
17,267.0,105.0,0,2.0,1.0
17,288.0,75.0,0,1.0,1.0
17,1130000.0,300.0,0,4.0,2.0
17,850.0,160.0,1,3.0,1.0
17,755.0,125.0,0,3.0,1.0
17,820.0,100.0,0,2.0,1.0
17,195.0,80.0,0,1.0,1.0
17,708.5,135.0,0,3.0,1.0
17,649.0,120.0,0,3.0,1.0
17,298.0,83.0,0,1.0,1.0
17,395.0,110.0,0,2.0,1.0
17,840.0,105.0,0,2.0,1.0
17,240.0,90.0,0,2.0,1.0
17,360.0,110.0,0,2.0,1.0
17,342.0,100.0,0,2.0,1.0
17,480.0,122.0,0,2.0,1.0
17,670.0,57.0,1,1.0,1.0
17,435.0,90.0,0,2.0,1.0
17,395.0,95.0,0,2.0,1.0
17,335.0,85.0,0,2.0,1.0
17,600.0,145.0,0,3.0,1.0
17,585.0,107.0,0,2.0,1.0
17,530.0,99.0,0,2.0,1.0
17,729.0,116.0,0,2.0,1.0
17,735.0,120.0,0,2.0,1.0
17,355.0,95.0,0,2.0,1.0
17,529.0,120.0,0,2.0,1.0
17,635.0,110.0,0,2.0,1.0
17,725.0,155.0,0,3.0,1.0
17,650.0,100.0,0,2.0,1.0
17,705.0,95.0,1,2.0,1.0
17,429.0,85.0,0,2.0,1.0
17,489.0,145.0,0,3.0,1.0
17,520.0,120.0,0,2.0,1.0
17,405.0,95.0,0,2.0,1.0
17,575.0,95.0,0,2.0,1.0
17,435.0,100.0,0,3.0,1.0
17,385.0,95.0,0,2.0,1.0
17,800.0,120.0,1,2.0,1.0
17,700.0,155.0,0,3.0,1.0
17,280.0,115.0,0,2.0,1.0
17,665.0,100.0,0,2.0,1.0
17,350.0,105.0,0,2.0,1.0
17,390.0,120.0,0,2.0,1.0
17,580.0,120.0,0,2.0,1.0
17,990.0,110.0,0,2.0,1.0
17,735.0,125.0,0,2.0,1.0
17,368.0,125.0,0,3.0,1.0
17,290.0,130.0,0,2.0,1.0
17,396.0,110.0,0,2.0,1.0
17,480.0,120.0,0,2.0,1.0
17,379.0,105.0,0,2.0,1.0
17,540.0,90.0,0,2.0,1.0
17,850.0,100.0,0,2.0,1.0
17,450.0,90.0,0,2.0,1.0
17,665.0,130.0,0,3.0,1.0
17,995.0,110.0,0,2.0,1.0
17,310.0,100.0,0,2.0,1.0
17,700.0,120.0,0,3.0,1.0
17,349.0,110.0,0,2.0,1.0
17,965.0,106.0,0,2.0,1.0
17,575.0,95.0,0,1.0,1.0
17,925.0,85.0,0,1.0,1.0
17,649.0,109.0,0,2.0,1.0
17,950.0,140.0,0,3.0,1.0
17,375.0,120.0,0,2.0,1.0
17,375.0,95.0,0,2.0,1.0
17,639.999,95.0,0,2.0,1.0
17,80.0,100.0,0,2.0,1.0
17,679.999,130.0,0,3.0,1.0
17,120.0,130.0,0,2.0,1.0
17,535.0,100.0,1,2.0,1.0
17,665.0,120.0,0,2.0,1.0
17,535.0,120.0,0,2.0,1.0
17,785.0,135.0,0,3.0,1.0
17,800.0,95.0,0,2.0,1.0
17,415.0,85.0,0,2.0,1.0
17,425.0,150.0,0,3.0,1.0
17,630.0,60.0,0,1.0,1.0
17,339.0,90.0,0,2.0,1.0
17,279.0,80.0,0,1.0,1.0
17,719.0,110.0,0,2.0,1.0
17,449.0,110.0,0,2.0,1.0
17,378.0,105.0,0,2.0,1.0
17,399.0,115.0,0,2.0,1.0
17,434.0,120.0,0,2.0,1.0
17,665.0,125.0,0,3.0,1.0
17,435.0,95.0,0,1.0,1.0
17,475.0,105.0,0,2.0,1.0
17,830.0,140.0,0,3.0,1.0
17,550.0,85.0,0,2.0,1.0
17,570.0,90.0,0,2.0,1.0
17,520.0,100.0,0,2.0,1.0
17,539.0,105.0,0,2.0,1.0
17,435.0,120.0,0,2.0,1.0
17,320.0,90.0,0,1.0,1.0
17,775.0,166.0,0,3.0,1.0
17,759.0,130.0,0,2.0,1.0
17,539.0,124.0,0,2.0,1.0
17,785.0,134.0,0,3.0,1.0
17,545.0,100.0,0,2.0,1.0
17,849.0,124.0,0,2.0,1.0
17,1920000.0,160.0,0,3.5,1.0
17,750.0,100.0,1,1.0,1.0
17,800.0,85.0,0,2.0,1.0
17,610.0,72.0,0,1.0,1.0
17,555.0,110.0,0,2.0,1.0
17,700.0,125.0,0,3.0,1.0
17,430.0,95.0,0,2.0,1.0
17,410.0,95.0,0,2.0,1.0
17,649.0,85.0,0,2.0,1.0
17,550.0,75.0,0,1.0,1.0
17,390.0,90.0,0,2.0,1.0
17,815.0,145.0,0,3.0,1.0
17,800.0,200.0,0,3.0,1.0
17,315.0,115.0,0,2.0,1.0
17,298.0,115.0,0,2.0,1.0
17,449.0,100.0,0,2.0,1.0
17,300.0,100.0,0,2.0,1.0
17,790.0,140.0,1,3.0,1.0
17,697.0,100.0,0,2.0,1.0
17,565.0,100.0,0,2.0,1.0
17,449.0,140.0,0,3.0,1.0
17,889.0,140.0,0,3.0,1.0
17,639.0,110.0,0,2.0,1.0
18,1580000.0,194.0,0,5.0,2.0
18,1250000.0,110.0,0,2.0,1.0
18,1250000.0,105.0,0,2.0,1.0
18,1650000.0,150.0,0,3.0,2.0
18,1550000.0,136.0,0,2.0,2.0
18,420.0,65.0,0,1.0,1.0
18,275.0,60.0,0,1.0,1.0
18,1850000.0,220.0,0,4.0,1.0
18,3200000.0,220.0,0,5.0,3.0
18,765.0,60.0,0,1.0,1.0
18,1650000.0,190.0,0,6.0,1.0
18,1650000.0,180.0,0,3.0,2.0
18,1135000.0,130.0,0,2.0,1.0
18,1200000.0,130.0,0,3.0,1.0
18,1950000.0,160.0,0,4.0,2.0
18,2000000.0,180.0,0,3.0,1.0
18,1050000.0,95.0,0,2.0,1.0
18,1000000.0,185.0,0,4.0,1.0
18,1575000.0,140.0,0,3.0,1.0
18,1135000.0,110.0,0,2.0,1.0
18,1060000.0,85.0,0,2.0,1.0
18,1580000.0,180.0,0,4.0,1.0
18,1300000.0,140.0,0,3.0,1.0
18,1780000.0,180.0,0,4.0,1.0
18,1100000.0,110.0,0,2.0,1.0
18,450.0,65.0,0,1.0,1.0
18,1485000.0,160.0,0,3.0,2.0
18,1625000.0,160.0,0,3.0,1.0
18,1750000.0,250.0,0,5.0,2.0
18,1525000.0,140.0,0,4.0,1.0
18,1070000.0,95.0,0,2.0,1.0
18,7000000.0,240.0,0,4.5,1.0
18,1400000.0,135.0,0,3.0,1.0
18,1350000.0,134.0,0,3.0,2.0
18,1125000.0,120.0,0,3.0,1.0
18,1000000.0,170.0,0,2.0,2.0
18,1200000.0,110.0,0,2.0,1.0
18,1500000.0,130.0,0,3.0,1.0
18,3400000.0,220.0,0,5.0,3.0
18,1100000.0,85.0,0,2.0,1.0
18,410.0,75.0,0,1.0,1.0
18,1100000.0,125.0,1,3.0,1.0
18,1200000.0,125.0,0,3.0,1.0
18,1170000.0,95.0,0,2.0,1.0
18,1650000.0,150.0,0,3.0,1.0
18,1200000.0,98.0,0,2.0,1.0
18,1100000.0,95.0,0,2.0,1.0
18,1100000.0,120.0,0,3.0,1.0
18,1370000.0,170.0,0,4.0,2.0
18,1800000.0,180.0,0,4.0,2.0
18,1800000.0,170.0,0,3.0,2.0
18,1100000.0,90.0,0,2.0,1.0
18,1450000.0,170.0,1,5.0,1.0
18,1390000.0,150.0,0,3.0,1.0
18,2950000.0,250.0,0,5.0,1.0
18,1900000.0,300.0,0,8.0,1.0
18,1050000.0,110.0,0,3.0,1.0
18,1770000.0,200.0,0,3.0,2.0
18,1650000.0,140.0,0,3.0,2.0
18,455.0,60.0,0,1.0,1.0
18,1050000.0,90.0,0,2.0,1.0
18,1165000.0,90.0,0,2.0,1.0
18,1550000.0,240.0,0,6.0,1.0
18,1800000.0,250.0,1,5.0,1.0
18,950.0,90.0,0,1.0,1.0
18,2100000.0,180.0,0,3.0,2.0
18,1050000.0,130.0,0,3.0,1.0
18,1900000.0,266.0,0,6.0,2.0
18,1275000.0,100.0,0,2.0,1.0
18,1200000.0,90.0,0,2.0,1.0
18,1500000.0,170.0,0,3.0,2.0
18,1600000.0,170.0,1,3.0,2.0
18,1470000.0,170.0,0,3.0,2.0
18,5250000.0,220.0,0,6.0,1.0
18,1275000.0,160.0,0,4.0,1.0
18,559.0,80.0,0,1.5,1.0
18,1750000.0,200.0,0,4.0,1.0
18,525.0,75.0,0,1.0,1.0
18,2000000.0,190.0,0,4.0,2.0
18,1200000.0,100.0,0,2.0,1.0
18,1550000.0,180.0,0,4.0,2.0
18,1349000.0,160.0,0,3.0,1.0
18,1000000.0,90.0,0,2.0,1.0
18,1280000.0,160.0,0,4.0,1.0
18,1400000.0,106.0,0,2.0,1.0
18,1450000.0,160.0,0,4.0,1.0
18,1300000.0,180.0,0,4.0,1.0
18,1100000.0,150.0,0,4.0,2.0
18,1230000.0,95.0,0,2.0,1.0
18,1150000.0,150.0,0,4.0,1.0
18,1250000.0,95.0,0,2.0,1.0
18,1370000.0,135.0,0,3.0,1.0
18,1195000.0,90.0,1,2.0,1.0
18,6500000.0,225.0,0,3.5,1.0
18,1557000.0,220.0,0,5.0,2.0
18,1500000.0,180.0,0,4.0,1.0
18,1300000.0,105.0,0,2.0,1.0
18,412.0,60.0,0,1.0,1.0
18,2507000.0,250.0,0,4.0,2.0
18,1600000.0,200.0,0,5.0,1.0
18,1850000.0,250.0,0,5.0,1.0
18,1200000.0,160.0,1,3.0,1.0
18,1550000.0,200.0,0,5.0,2.0
18,1400000.0,200.0,0,3.0,1.0
18,3675000.0,280.0,0,5.0,4.0
18,2080000.0,220.0,0,4.0,1.0
18,1100000.0,130.0,0,2.0,1.0
18,1150000.0,180.0,0,3.0,1.0
18,1700000.0,170.0,0,4.0,1.0
18,1950000.0,170.0,0,4.0,1.0
18,1350000.0,145.0,1,3.0,1.0
18,1475000.0,220.0,0,4.0,2.0
18,1300000.0,135.0,0,2.0,1.0
18,1150000.0,120.0,0,2.0,1.0
18,1200000.0,140.0,0,3.0,1.0
18,1750000.0,160.0,0,4.0,1.0
18,2150000.0,240.0,0,6.0,1.0
18,7850000.0,335.0,0,7.0,2.0
18,1850000.0,230.0,0,5.0,2.0
18,1100000.0,140.0,0,3.0,2.0
18,1550000.0,140.0,0,3.0,1.0
18,1350000.0,202.0,0,4.0,2.0
18,1250000.0,100.0,0,2.0,1.0
18,1350000.0,200.0,0,4.0,2.0
18,1300000.0,200.0,0,3.0,2.0
18,1050000.0,128.0,0,3.0,1.0
18,750.0,70.0,0,1.0,1.0
18,1120000.0,124.0,0,3.0,1.0
18,1050000.0,120.0,0,2.0,2.0
18,1550000.0,150.0,0,4.0,2.0
18,1560000.0,180.0,0,4.0,2.0
18,350.0,45.0,0,0.0,1.0
18,1500000.0,165.0,0,5.0,1.0
18,1250000.0,200.0,0,4.0,1.0
18,1500000.0,165.0,0,4.0,1.0
18,1250000.0,125.0,0,3.0,1.0
18,1425000.0,195.0,0,4.0,2.0
18,1875000.0,185.0,0,3.0,2.0
18,1980000.0,170.0,0,4.0,2.0
18,1100000.0,150.0,0,3.0,1.0
18,350.0,60.0,0,1.0,1.0
18,1275000.0,185.0,0,4.0,2.0
18,1799000.0,200.0,0,3.0,2.0
18,1100000.0,100.0,0,2.0,1.0
18,1250000.0,150.0,0,4.0,1.0
18,1060000.0,98.0,0,2.0,1.0
18,4250000.0,265.0,0,5.0,2.0
18,1900000.0,210.0,0,5.0,2.0
18,495.0,65.0,0,1.0,1.0
18,1250000.0,160.0,0,3.0,1.0
18,525.0,65.0,0,1.0,1.0
18,4150000.0,301.0,0,8.0,1.0
18,650.0,75.0,0,1.0,1.0
18,1875000.0,155.0,0,3.0,2.0
18,6000000.0,240.0,0,6.0,1.0
18,1250000.0,179.0,0,4.0,2.0
18,1050000.0,145.0,0,3.0,2.0
18,1050000.0,140.0,0,4.0,1.0
18,515.5,65.0,0,1.0,1.0
18,1670000.0,140.0,0,3.0,2.0
18,1250000.0,190.0,0,4.0,1.0
18,264.5,60.0,0,1.0,1.0
18,1650000.0,210.0,0,3.0,2.0
18,1200000.0,190.0,0,3.0,2.0
18,1100000.0,190.0,0,3.0,1.0
18,1250000.0,160.0,0,4.0,2.0
18,1560000.0,240.0,0,5.0,2.0
18,1110000.0,160.0,0,3.0,1.0
18,1355000.0,175.0,0,4.0,1.0
18,1785000.0,175.0,0,3.0,2.0
18,1455000.0,160.0,0,4.0,1.0
18,1255000.0,180.0,0,4.0,1.0
18,1150000.0,150.0,0,2.0,1.0
18,1500000.0,125.0,0,2.0,1.0
18,1145000.0,180.0,0,4.0,1.0
18,395.0,65.0,0,1.0,1.0
18,495.0,75.0,0,1.0,1.0
18,2300000.0,190.0,0,4.0,1.0
18,1475000.0,210.0,0,4.0,2.0
18,11500000.0,320.0,0,5.0,2.0
18,470.0,65.0,0,1.0,1.0
18,1700000.0,185.0,0,4.0,2.0
18,1400000.0,150.0,0,3.0,1.0
18,545.0,65.0,0,1.0,1.0
18,1500000.0,140.0,0,3.0,1.0
18,1575000.0,170.0,0,4.0,2.0
18,1350000.0,180.0,0,4.0,1.0
18,2100000.0,190.0,1,4.0,1.0
18,2000000.0,210.0,0,4.0,1.0
18,1250000.0,170.0,0,4.0,1.0
18,1150000.0,130.0,0,2.0,1.0
18,2250000.0,270.0,0,5.0,2.0
18,1499000.0,190.0,0,4.0,1.0
18,950.0,50.0,1,0.0,1.0
18,1500000.0,185.0,0,4.0,2.0
18,1500000.0,190.0,1,4.0,1.0
18,1000000.0,95.0,0,2.0,1.0
18,1280000.0,140.0,0,3.0,1.0
18,1750000.0,200.0,0,4.0,2.0
18,1350000.0,170.0,0,3.0,2.0
18,1250000.0,180.0,0,4.0,2.0
18,1250000.0,160.0,0,4.0,1.0
18,1200000.0,200.0,0,3.0,2.0
18,1250000.0,190.0,0,7.0,1.0
18,1450000.0,200.0,0,3.0,2.0
18,330.0,75.0,0,1.0,1.0
18,1100000.0,190.0,1,3.0,2.0
18,1500000.0,220.0,0,6.0,1.0
18,1000000.0,160.0,0,3.0,2.0
18,1100000.0,221.0,0,8.0,1.0
18,6150000.0,197.0,0,8.0,1.0
18,1250000.0,180.0,0,5.0,1.0
19,800.0,85.0,0,2.0,1.0
19,620.0,75.0,0,2.0,1.0
19,1500000.0,190.0,0,3.0,2.0
19,8800000.0,210.0,0,8.0,1.0
19,550.0,60.0,0,2.0,0.0
19,450.0,75.0,0,2.0,1.0
19,1300000.0,150.0,0,4.0,1.0
19,525.0,70.0,0,1.0,1.0
19,600.0,70.0,1,1.0,1.0
19,385.0,65.0,0,2.0,1.0
19,575.0,65.0,0,2.0,1.0
19,850.0,120.0,0,2.0,1.0
19,940.0,150.0,0,3.0,1.0
19,620.0,90.0,0,2.0,1.0
19,850.0,105.0,0,2.0,1.0
19,1500000.0,130.0,0,3.0,1.0
19,1100000.0,100.0,0,2.0,1.0
19,585.0,100.0,0,2.0,1.0
19,750.0,90.0,0,2.0,1.0
19,375.0,65.0,0,1.0,1.0
19,720.0,80.0,0,2.0,1.0
19,1650000.0,160.0,0,4.0,1.0
19,1150000.0,100.0,0,2.0,1.0
19,1250000.0,110.0,0,2.0,1.0
19,1450000.0,140.0,0,4.0,1.0
19,1300000.0,140.0,0,3.0,1.0
19,550.0,110.0,0,2.0,1.0
19,850.0,110.0,0,2.0,1.0
19,575.0,55.0,0,1.0,1.0
19,600.0,75.0,0,2.0,1.0
19,900.0,85.0,0,1.5,1.0
19,500.0,120.0,0,3.0,1.0
19,2650000.0,295.0,0,7.0,1.0
19,1000000.0,160.0,0,3.5,1.0
19,645.0,85.0,0,2.0,1.0
19,498.0,54.0,0,1.0,1.0
19,720.0,95.0,0,2.0,1.0
19,420.0,70.0,0,1.0,1.0
19,450.0,75.0,0,1.0,1.0
19,410.0,45.0,0,0.0,1.0
19,580.0,85.0,0,2.0,1.0
19,1380000.0,135.0,0,3.0,1.0
19,1850000.0,160.0,1,3.0,1.0
19,325.0,60.0,0,1.0,1.0
19,1300000.0,120.0,0,3.0,1.0
19,3850000.0,280.0,0,5.0,2.0
19,950.0,85.0,0,1.0,1.0
19,380.0,70.0,0,1.0,1.0
19,500.0,100.0,0,2.0,1.0
19,770.0,100.0,0,2.0,1.0
19,950.0,110.0,0,2.0,1.0
19,980.0,85.0,0,2.0,1.0
19,385.0,70.0,0,1.0,1.0
19,1350000.0,130.0,0,3.0,1.0
19,520.0,90.0,0,2.0,1.0
19,400.0,75.0,0,2.0,1.0
19,1280000.0,110.0,0,2.0,1.0
19,590.0,80.0,0,2.0,1.0
19,370.0,75.0,0,2.0,1.0
19,540.0,75.0,0,2.0,1.0
19,1700000.0,135.0,0,3.0,1.0
19,950.0,95.0,0,2.0,1.0
19,2300000.0,153.0,0,5.0,1.0
19,1500000.0,115.0,0,2.0,1.0
19,1200000.0,130.0,0,3.5,1.0
19,425.0,80.0,0,1.5,1.0
19,1150000.0,110.0,0,2.5,1.0
19,495.0,110.0,0,2.0,1.0
19,1150000.0,170.0,1,4.0,1.0
19,1230000.0,90.0,0,2.0,1.0
19,520.0,95.0,0,2.0,1.0
19,1250000.0,140.0,0,3.0,1.0
19,1200000.0,120.0,0,3.0,1.0
19,1500000.0,120.0,0,4.0,1.0
19,490.0,85.0,0,2.0,1.0
19,575.0,80.0,0,2.0,1.0
19,570.0,80.0,0,2.0,1.0
19,875.0,120.0,0,3.0,1.0
19,980.0,90.0,0,2.0,1.0
19,580.0,75.0,0,1.0,1.0
19,815.0,85.0,0,2.0,1.0
19,600.0,65.0,0,1.0,1.0
19,730.0,85.0,0,2.0,1.0
19,790.0,110.0,0,2.0,1.0
19,850.0,40.0,0,1.0,1.0
19,1350000.0,155.0,0,4.0,1.0
19,850.0,45.0,0,1.0,1.0
19,700.0,85.0,0,2.0,1.0
19,580.0,65.0,1,2.0,1.0
19,720.0,100.0,0,2.0,1.0
19,630.0,80.0,0,2.0,1.0
19,2500000.0,200.0,0,5.0,3.0
19,550.0,80.0,0,2.0,1.0
19,1000000.0,100.0,0,2.0,1.0
19,595.0,80.0,0,1.5,1.0
19,1580000.0,165.0,0,3.0,1.0
19,775.0,65.0,0,1.0,1.0
19,450.0,65.0,0,1.0,1.0
